Day;Hour;Minute;InverterPVActualActivePower;ActivePowerAbsorbedFromGrid;InverterConsumerActivePowerLoad;ActivePowerInjectedToGrid
04;04;00;0;95;19;0
04;04;15;0;70;9;0
04;04;30;0;50;8;0
04;04;45;0;60;7;0
04;05;00;0;45;9;0
04;05;15;0;55;6;0
04;05;30;0;60;8;0
04;05;45;0;60;8;0
04;06;00;0;75;7;0
04;06;15;0;70;8;0
04;06;30;0;130;7;0
04;06;45;0;160;11;0
04;07;00;0;140;20;0
04;07;15;0;130;22;0
04;07;30;0;115;21;0
04;07;45;0;165;41;0
04;08;00;0;100;41;0
04;08;15;0;80;21;0
04;08;30;0;70;24;0
04;08;45;0;65;24;0
04;09;00;0;90;19;0
04;09;15;0;75;21;0
04;09;30;0;110;49;0
04;09;45;0;75;20;0
04;10;00;0;70;24;0
04;10;15;0;75;10;0
04;10;30;0;80;12;0
04;10;45;12;90;10;0
04;11;00;0;120;28;0
04;11;15;10;370;139;0
04;11;30;0;540;53;0
04;11;45;0;570;65;0
04;12;00;0;340;36;0
04;12;15;0;420;34;0
04;12;30;10;485;40;0
04;12;45;0;330;38;0
04;13;00;9;365;57;0
04;13;15;10;170;21;0
04;13;30;9.999999998;100;24;0
04;13;45;10;480;52;0
04;14;00;9;240;23;0
04;14;15;0;245;23;0
04;14;30;0;355;20;0
04;14;45;0;535;24;0
04;15;00;0;265;24;0
04;15;15;0;275;23;0
04;15;30;0;265;26;0
04;15;45;0;310;25;0
04;16;00;0;245;56;0
04;16;15;0;185;40;0
04;16;30;0;150;21;0
04;16;45;0;180;20;0
04;17;00;0;185;19;0
04;17;15;0;165;21;0
04;17;30;0;160;19;0
04;17;45;0;160;20;0
04;18;00;0;175;20;0
04;18;15;0;190;20;0
04;18;30;0;205;57;0
04;18;45;0;170;22;0
04;19;00;0;185;22;0
04;19;15;0;370;19;0
04;19;30;0;220;21;0
04;19;45;0;340;74;0
04;20;00;0;290;20;0
04;20;15;0;220;21;0
04;20;30;0;220;21;0
04;20;45;0;205;21;0
04;21;00;0;210;19;0
04;21;15;0;200;21;0
04;21;30;0;195;21;0
04;21;45;0;195;21;0
04;22;00;0;200;10;0
04;22;15;0;265;7;0
04;22;30;0;210;8;0
04;22;45;0;225;9;0
04;23;00;0;185;6;0
04;23;15;0;195;9;0
04;23;30;0;205;6;0
04;23;45;0;290;9;0
05;00;00;0;200;19;0
05;00;15;0;210;20;0
05;00;30;0;220;45;0
05;00;45;0;185;28;0
05;01;00;0;170;22;0
05;01;15;0;140;20;0
05;01;30;0;140;22;0
05;01;45;0;150;20;0
05;02;00;0;130;21;0
05;02;15;0;140;22;0
05;02;30;0;85;19;0
05;02;45;0;55;12;0
05;03;00;0;70;8;0
05;03;15;0;65;7;0
05;03;30;0;55;8;0
05;03;45;0;55;8;0
05;04;00;0;45;7;0
05;04;15;0;45;8;0
05;04;30;0;125;7;0
05;04;45;0;110;13;0
05;05;00;0;100;20;0
05;05;15;0;140;20;0
05;05;30;0;140;39;0
05;05;45;0;100;42;0
05;06;00;0;95;37;0
05;06;15;0;80;24;0
05;06;30;0;55;25;0
05;06;45;0;75;23;0
05;07;00;0;60;24;0
05;07;15;0;65;24;0
05;07;30;0;110;19;0
05;07;45;0;140;28;0
05;08;00;0;120;46;0
05;08;15;0;225;28;0
05;08;30;0;245;25;0
05;08;45;0;130;19;0
05;09;00;0;130;21;0
05;09;15;0;110;18;0
05;09;30;0;90;22;0
05;09;45;0;95;19;0
05;10;00;0;90;20;0
05;10;15;0;95;20;0
05;10;30;0;80;21;0
05;10;45;0;70;20;0
05;11;00;0;85;21;0
05;11;15;85;65;6;0
05;11;30;141;55;8;0
05;11;45;95;70;7;0
05;12;00;19;75;7;0
05;12;15;91;170;9;0
05;12;30;111;120;6;0
05;12;45;29;120;8;0
05;13;00;10;210;6;0
05;13;15;0;150;21;0
05;13;30;145;150;20;0
05;13;45;231;160;20;0
05;14;00;60;140;20;0
05;14;15;95;120;20;0
05;14;30;80;160;20;0
05;14;45;34;310;21;0
05;15;00;245;140;21;0
05;15;15;205;130;21;0
05;15;30;40;120;21;0
05;15;45;165;115;20;0
05;16;00;100;125;17;0
05;16;15;19;150;44;0
05;16;30;0;135;19;0
05;16;45;0;165;21;0
05;17;00;0;140;10;0
05;17;15;0;230;11;0
05;17;30;0;210;37;0
05;17;45;0;190;25;0
05;18;00;0;200;24;0
05;18;15;0;205;23;0
05;18;30;0;260;61;0
05;18;45;0;240;20;0
05;19;00;0;245;20;0
05;19;15;0;230;20;0
05;19;30;0;250;20;0
05;19;45;0;255;21;0
05;20;00;0;355;19;0
05;20;15;0;650;10;0
05;20;30;0;790;33;0
05;20;45;0;220;27;0
05;21;00;0;245;20;0
05;21;15;0;225;21;0
05;21;30;0;210;21;0
05;21;45;0;190;20;0
05;22;00;0;160;21;0
05;22;15;0;170;21;0
05;22;30;0;170;21;0
05;22;45;0;160;21;0
05;23;00;0;175;22;0
05;23;15;0;165;21;0
05;23;30;0;150;14;0
05;23;45;0;250;10;0
06;00;00;0;180;21;0
06;00;15;0;190;21;0
06;00;30;0;190;21;0
06;00;45;0;150;22;0
06;01;00;0;140;21;0
06;01;15;0;135;20;0
06;01;30;0;125;21;0
06;01;45;0;140;21;0
06;02;00;0;140;20;0
06;02;15;0;80;21;0
06;02;30;0;85;22;0
06;02;45;0;70;10;0
06;03;00;0;65;8;0
06;03;15;0;85;7;0
06;03;30;0;185;8;0
06;03;45;0;140;19;0
06;04;00;0;165;22;0
06;04;15;0;135;20;0
06;04;30;0;70;20;0
06;04;45;0;70;21;0
06;05;00;0;60;21;0
06;05;15;0;70;23;0
06;05;30;0;65;19;0
06;05;45;0;65;22;0
06;06;00;0;80;16;0
06;06;15;0;70;8;0
06;06;30;0;65;8;0
06;06;45;0;65;7;0
06;07;00;0;45;8;0
06;07;15;0;50;8;0
06;07;30;0;60;7;0
06;07;45;0;50;8;0
06;08;00;0;45;8;0
06;08;15;0;85;29;0
06;08;30;0;195;27;0
06;08;45;12;130;23;0
06;09;00;10;230;40;0
06;09;15;49;225;41;0
06;09;30;55;295;39;0
06;09;45;100;185;24;0
06;10;00;146;195;23;0
06;10;15;209;155;25;0
06;10;30;250;135;23;0
06;10;45;300;130;24;0
06;11;00;345;160;40;0
06;11;15;370;115;24;0
06;11;30;321;125;13;0
06;11;45;253;180;19;0
06;12;00;107;150;24;0
06;12;15;430;150;24;0
06;12;30;309;140;25;0
06;12;45;365;110;23;0
06;13;00;305;130;22;0
06;13;15;436;110;20;0
06;13;30;335;110;32;0
06;13;45;294;110;21;0
06;14;00;420;100;19;0
06;14;15;400;100;22;0
06;14;30;500;330;27;0
06;14;45;495;265;8;0
06;15;00;376;175;55;0
06;15;15;379;150;12;0
06;15;30;245;165;33;0
06;15;45;285;135;17;0
06;16;00;149;220;8;0
06;16;15;61;170;15;0
06;16;30;9.999999998;200;21;0
06;16;45;0;230;20;0
06;17;00;0;230;20;0
06;17;15;0;340;19;0
06;17;30;0;230;21;0
06;17;45;0;235;20;0
06;18;00;0;225;21;0
06;18;15;0;210;21;0
06;18;30;0;215;19;0
06;18;45;0;215;21;0
06;19;00;0;260;9;0
06;19;15;0;235;19;0
06;19;30;0;265;22;0
06;19;45;0;255;21;0
06;20;00;0;235;21;0
06;20;15;0;155;21;0
06;20;30;0;135;20;0
06;20;45;0;150;21;0
06;21;00;0;140;22;0
06;21;15;0;130;20;0
06;21;30;0;130;21;0
06;21;45;0;130;16;0
06;22;00;0;150;19;0
06;22;15;0;170;21;0
06;22;30;0;145;21;0
06;22;45;0;125;21;0
06;23;00;0;100;21;0
06;23;15;0;90;21;0
06;23;30;0;110;20;0
06;23;45;0;90;21;0
07;00;00;0;100;22;0
07;00;15;0;125;21;0
07;00;30;0;100;8;0
07;00;45;0;160;8;0
07;01;00;0;160;16;0
07;01;15;0;145;20;0
07;01;30;0;150;22;0
07;01;45;0;120;20;0
07;02;00;0;100;21;0
07;02;15;0;100;21;0
07;02;30;0;120;19;0
07;02;45;0;110;22;0
07;03;00;0;120;22;0
07;03;15;0;110;20;0
07;03;30;0;70;16;0
07;03;45;0;55;9;0
07;04;00;0;45;7;0
07;04;15;0;130;8;0
07;04;30;0;110;17;0
07;04;45;0;110;20;0
07;05;00;0;120;22;0
07;05;15;0;110;20;0
07;05;30;0;70;22;0
07;05;45;0;65;20;0
07;06;00;0;60;20;0
07;06;15;0;60;22;0
07;06;30;0;65;19;0
07;06;45;0;55;22;0
07;07;00;0;55;19;0
07;07;15;0;65;7;0
07;07;30;0;60;8;0
07;07;45;0;135;8;0
07;08;00;0;125;14;0
07;08;15;0;100;22;0
07;08;30;0;115;19;0
07;08;45;0;100;21;0
07;09;00;10;55;21;0
07;09;15;26;155;56;0
07;09;30;39;110;24;0
07;09;45;65;90;23;0
07;10;00;61;120;41;0
07;10;15;80;110;39;0
07;10;30;85;110;50;0
07;10;45;111;75;17;0
07;11;00;98;65;12;0
07;11;15;150;70;11;0
07;11;30;180;225;11;0
07;11;45;216;205;11;0
07;12;00;194;150;24;0
07;12;15;175;170;24;0
07;12;30;146;160;25;0
07;12;45;119;120;20;0
07;13;00;121;95;20;0
07;13;15;149;95;20;0
07;13;30;171;100;22;0
07;13;45;139;110;38;0
07;14;00;111;120;41;0
07;14;15;119;160;23;0
07;14;30;100;150;26;0
07;14;45;99;160;14;0
07;15;00;46;150;11;0
07;15;15;30;130;13;0
07;15;30;31;220;12;0
07;15;45;10;200;26;0
07;16;00;0;570;24;0
07;16;15;0;535;21;0
07;16;30;0;415;21;0
07;16;45;0;380;20;0
07;17;00;0;450;21;0
07;17;15;0;320;21;0
07;17;30;0;235;19;0
07;17;45;0;135;21;0
07;18;00;0;140;20;0
07;18;15;0;150;13;0
07;18;30;0;150;8;0
07;18;45;0;320;7;0
07;19;00;0;350;8;0
07;19;15;0;315;19;0
07;19;30;0;240;21;0
07;19;45;0;195;22;0
07;20;00;0;130;19;0
07;20;15;0;160;21;0
07;20;30;0;160;20;0
07;20;45;0;150;21;0
07;21;00;0;160;21;0
07;21;15;0;155;20;0
07;21;30;0;155;21;0
07;21;45;0;160;21;0
07;22;00;0;140;7;0
07;22;15;0;125;7;0
07;22;30;0;135;9;0
07;22;45;0;130;6;0
07;23;00;0;120;8;0
07;23;15;0;140;8;0
07;23;30;0;140;8;0
07;23;45;0;230;8;0
08;00;00;0;170;18;0
08;00;15;0;175;21;0
08;00;30;0;165;20;0
08;00;45;0;135;21;0
08;01;00;0;105;21;0
08;01;15;0;120;21;0
08;01;30;0;115;21;0
08;01;45;0;115;21;0
08;02;00;0;140;19;0
08;02;15;0;130;22;0
08;02;30;0;105;15;0
08;02;45;0;115;8;0
08;03;00;0;90;8;0
08;03;15;0;100;7;0
08;03;30;0;110;8;0
08;03;45;0;70;8;0
08;04;00;0;80;8;0
08;04;15;0;80;7;0
08;04;30;0;70;9;0
08;04;45;0;150;7;0
08;05;00;0;110;19;0
08;05;15;0;120;22;0
08;05;30;0;130;21;0
08;05;45;0;75;21;0
08;06;00;0;75;21;0
08;06;15;0;100;21;0
08;06;30;0;85;21;0
08;06;45;0;80;19;0
08;07;00;0;80;22;0
08;07;15;0;70;22;0
08;07;30;0;70;18;0
08;07;45;0;65;8;0
08;08;00;0;55;8;0
08;08;15;0;65;7;0
08;08;30;0;80;9;0
08;08;45;0;70;6;0
08;09;00;0;80;9;0
08;09;15;0;110;8;0
08;09;30;0;155;11;0
08;09;45;0;135;22;0
08;10;00;0;140;23;0
08;10;15;0;210;20;0
08;10;30;0;235;59;0
08;10;45;19;155;48;0
08;11;00;0;150;46;0
08;11;15;9.999999998;150;25;0
08;11;30;0;115;30;0
08;11;45;10;220;49;0
08;12;00;0;120;24;0
08;12;15;21;125;23;0
08;12;30;0;150;18;0
08;12;45;0;140;10;0
08;13;00;10;150;32;0
08;13;15;0;190;33;0
08;13;30;10;380;28;0
08;13;45;0;210;59;0
08;14;00;10;180;42;0
08;14;15;9;150;21;0
08;14;30;10;130;22;0
08;14;45;0;115;20;0
08;15;00;0;100;21;0
08;15;15;0;125;21;0
08;15;30;0;120;19;0
08;15;45;0;110;22;0
08;16;00;0;110;20;0
08;16;15;0;120;34;0
08;16;30;0;130;42;0
08;16;45;0;515;32;0
08;17;00;0;145;26;0
08;17;15;0;150;14;0
08;17;30;0;470;34;0
08;17;45;0;410;31;0
08;18;00;0;240;38;0
08;18;15;0;240;23;0
08;18;30;0;220;41;0
08;18;45;0;205;23;0
08;19;00;0;195;24;0
08;19;15;0;205;24;0
08;19;30;0;200;20;0
08;19;45;0;250;39;0
08;20;00;0;210;11;0
08;20;15;0;185;8;0
08;20;30;0;235;7;0
08;20;45;0;210;18;0
08;21;00;0;230;20;0
08;21;15;0;225;21;0
08;21;30;0;210;21;0
08;21;45;0;205;20;0
08;22;00;0;200;21;0
08;22;15;0;215;22;0
08;22;30;0;200;21;0
08;22;45;0;190;21;0
08;23;00;0;190;23;0
08;23;15;0;145;20;0
08;23;30;0;155;15;0
08;23;45;0;170;8;0
09;00;00;0;140;8;0
09;00;15;0;230;10;0
09;00;30;0;200;20;0
09;00;45;0;170;22;0
09;01;00;0;150;22;0
09;01;15;0;130;20;0
09;01;30;0;100;21;0
09;01;45;0;105;21;0
09;02;00;0;105;21;0
09;02;15;0;60;21;0
09;02;30;0;65;20;0
09;02;45;0;60;22;0
09;03;00;0;60;14;0
09;03;15;0;75;7;0
09;03;30;0;58;9;0
09;03;45;0;62;8;0
09;04;00;0;55;7;0
09;04;15;0;115;8;0
09;04;30;0;100;14;0
09;04;45;0;120;22;0
09;05;00;0;100;21;0
09;05;15;0;95;19;0
09;05;30;0;110;41;0
09;05;45;0;100;41;0
09;06;00;0;95;24;0
09;06;15;0;80;24;0
09;06;30;0;75;24;0
09;06;45;0;120;32;0
09;07;00;0;95;29;0
09;07;15;0;45;9;0
09;07;30;0;65;16;0
09;07;45;0;180;33;0
09;08;00;0;290;29;0
09;08;15;0;210;25;0
09;08;30;0;290;45;0
09;08;45;0;170;23;0
09;09;00;0;145;25;0
09;09;15;0;105;23;0
09;09;30;0;110;24;0
09;09;45;0;110;24;0
09;10;00;0;115;24;0
09;10;15;0;135;24;0
09;10;30;0;120;24;0
09;10;45;9.999999998;110;19;0
09;11;00;0;105;10;0
09;11;15;10;220;10;0
09;11;30;9;140;18;0
09;11;45;0;165;21;0
09;12;00;12;150;20;0
09;12;15;10;760;21;0
09;12;30;0;600;20;0
09;12;45;10;240;21;0
09;13;00;9;140;19;0
09;13;15;10;120;21;0
09;13;30;0;130;19;0
09;13;45;9.999999998;160;22;0
09;14;00;10;155;18;0
09;14;15;0;205;41;0
09;14;30;0;250;17;0
09;14;45;0;185;23;0
09;15;00;0;210;24;0
09;15;15;0;205;24;0
09;15;30;0;160;23;0
09;15;45;0;150;25;0
09;16;00;0;150;23;0
09;16;15;0;155;46;0
09;16;30;0;155;26;0
09;16;45;0;185;22;0
09;17;00;0;185;24;0
09;17;15;0;170;25;0
09;17;30;0;210;12;0
09;17;45;0;260;65;0
09;18;00;0;335;32;0
09;18;15;0;235;26;0
09;18;30;0;230;32;0
09;18;45;0;385;205;0
09;19;00;0;235;59;0
09;19;15;0;190;41;0
09;19;30;0;205;41;0
09;19;45;0;235;66;0
09;20;00;0;245;49;0
09;20;15;0;260;42;0
09;20;30;0;270;53;0
09;20;45;0;215;11;0
09;21;00;0;225;8;0
09;21;15;0;205;9;0
09;21;30;0;255;8;0
09;21;45;0;275;16;0
09;22;00;0;265;48;0
09;22;15;0;245;20;0
09;22;30;0;255;21;0
09;22;45;0;235;22;0
09;23;00;0;235;21;0
09;23;15;0;235;20;0
09;23;30;0;220;22;0
09;23;45;0;230;21;0
10;00;00;0;230;20;0
10;00;15;0;180;22;0
10;00;30;0;160;16;0
10;00;45;0;130;7;0
10;01;00;0;60;8;0
10;01;15;0;55;8;0
10;01;30;0;45;7;0
10;01;45;0;45;8;0
10;02;00;0;75;8;0
10;02;15;0;290;8;0
10;02;30;0;100;13;0
10;02;45;0;130;20;0
10;03;00;0;115;21;0
10;03;15;0;85;21;0
10;03;30;0;70;20;0
10;03;45;0;55;22;0
10;04;00;0;55;20;0
10;04;15;0;70;20;0
10;04;30;0;70;21;0
10;04;45;0;75;20;0
10;05;00;0;80;17;0
10;05;15;0;50;7;0
10;05;30;0;60;8;0
10;05;45;0;75;30;0
10;06;00;0;65;24;0
10;06;15;0;60;7;0
10;06;30;0;45;7;0
10;06;45;0;60;8;0
10;07;00;0;180;8;0
10;07;15;0;110;20;0
10;07;30;0;100;20;0
10;07;45;0;110;21;0
10;08;00;0;90;38;0
10;08;15;0;100;22;0
10;08;30;0;235;46;0
10;08;45;0;115;31;0
10;09;00;0;130;41;0
10;09;15;5.000000001;110;23;0
10;09;30;3.999999999;100;25;0
10;09;45;22;100;20;0
10;10;00;29;200;17;0
10;10;15;46;170;35;0
10;10;30;25;240;26;0
10;10;45;29;130;21;0
10;11;00;31;115;22;0
10;11;15;29;125;20;0
10;11;30;20;120;21;0
10;11;45;10;95;21;0
10;12;00;9;115;20;0
10;12;15;12;95;21;0
10;12;30;10;100;21;0
10;12;45;4.999999999;380;13;0
10;13;00;14;365;8;0
10;13;15;0;260;7;0
10;13;30;10;155;43;0
10;13;45;9.999999998;295;43;0
10;14;00;10;140;22;0
10;14;15;0;200;41;0
10;14;30;0;170;23;0
10;14;45;0;180;26;0
10;15;00;0;180;23;0
10;15;15;0;170;24;0
10;15;30;0;170;25;0
10;15;45;0;180;23;0
10;16;00;0;160;56;0
10;16;15;0;225;23;0
10;16;30;0;200;57;0
10;16;45;0;250;116;0
10;17;00;0;275;78;0
10;17;15;0;215;22;0
10;17;30;0;195;49;0
10;17;45;0;285;26;0
10;18;00;0;230;43;0
10;18;15;0;220;32;0
10;18;30;0;250;58;0
10;18;45;0;175;23;0
10;19;00;0;140;21;0
10;19;15;0;315;68;0
10;19;30;0;645;20;0
10;19;45;0;420;21;0
10;20;00;0;450;21;0
10;20;15;0;360;21;0
10;20;30;0;195;20;0
10;20;45;0;215;10;0
10;21;00;0;290;12;0
10;21;15;0;245;21;0
10;21;30;0;270;21;0
10;21;45;0;245;20;0
10;22;00;0;215;22;0
10;22;15;0;225;20;0
10;22;30;0;190;22;0
10;22;45;0;200;21;0
10;23;00;0;220;20;0
10;23;15;0;210;22;0
10;23;30;0;190;20;0
10;23;45;0;195;7;0
11;00;00;0;195;9;0
11;00;15;0;190;7;0
11;00;30;0;215;8;0
11;00;45;0;210;17;0
11;01;00;0;205;21;0
11;01;15;0;170;20;0
11;01;30;0;345;22;0
11;01;45;0;350;21;0
11;02;00;0;105;21;0
11;02;15;0;110;20;0
11;02;30;0;130;21;0
11;02;45;0;100;20;0
11;03;00;0;90;21;0
11;03;15;0;100;22;0
11;03;30;0;90;17;0
11;03;45;0;80;8;0
11;04;00;0;90;8;0
11;04;15;0;90;8;0
11;04;30;0;85;7;0
11;04;45;0;95;8;0
11;05;00;0;150;6;0
11;05;15;0;95;17;0
11;05;30;0;125;21;0
11;05;45;0;100;19;0
11;06;00;0;75;21;0
11;06;15;0;70;19;0
11;06;30;0;75;22;0
11;06;45;0;90;20;0
11;07;00;0;140;41;0
11;07;15;0;115;40;0
11;07;30;0;70;23;0
11;07;45;0;75;24;0
11;08;00;0;75;14;0
11;08;15;0;165;6;0
11;08;30;0;110;21;0
11;08;45;0;105;19;0
11;09;00;0;105;21;0
11;09;15;0;65;20;0
11;09;30;0;135;54;0
11;09;45;46;110;40;0
11;10;00;114;65;23;0
11;10;15;136;50;24;0
11;10;30;94;40;37;0
11;10;45;71;10;22;0
11;11;00;99;10;25;10
11;11;15;75;10;19;0
11;11;30;61;9.999999999;10;0
11;11;45;80;0;12;10
11;12;00;118;10;11;0
11;12;15;81;10;12;0
11;12;30;85;140;10;0
11;12;45;67;75;18;0
11;13;00;58;80;22;0
11;13;15;65;135;38;0
11;13;30;85;65;52;0
11;13;45;145;85;71;0
11;14;00;340;95;42;0
11;14;15;206;90;24;0
11;14;30;129;100;23;0
11;14;45;65;120;24;0
11;15;00;45;140;25;0
11;15;15;21;170;36;0
11;15;30;15;240;113;0
11;15;45;9;205;56;0
11;16;00;0;335;57;0
11;16;15;0;290;58;0
11;16;30;0;265;36;0
11;16;45;0;275;43;0
11;17;00;0;235;41;0
11;17;15;0;290;60;0
11;17;30;0;215;41;0
11;17;45;0;195;39;0
11;18;00;0;175;25;0
11;18;15;0;190;26;0
11;18;30;0;290;140;10
11;18;45;0;255;99;0
11;19;00;0;205;35;0
11;19;15;0;220;50;0
11;19;30;0;215;28;0
11;19;45;0;250;33;0
11;20;00;0;220;32;0
11;20;15;0;225;56;0
11;20;30;0;205;14;0
11;20;45;0;335;23;0
11;21;00;0;265;16;0
11;21;15;0;290;22;0
11;21;30;0;285;19;0
11;21;45;0;215;23;0
11;22;00;0;195;21;0
11;22;15;0;200;20;0
11;22;30;0;195;21;0
11;22;45;0;240;21;0
11;23;00;0;245;21;0
11;23;15;0;230;20;0
11;23;30;0;225;18;0
11;23;45;0;220;9;0
12;00;00;0;155;6;0
12;00;15;0;160;9;0
12;00;30;0;190;8;0
12;00;45;0;165;6;0
12;01;00;0;155;9;0
12;01;15;0;150;6;0
12;01;30;0;105;9;0
12;01;45;0;115;8;0
12;02;00;0;120;7;0
12;02;15;0;100;9;0
12;02;30;0;80;8;0
12;02;45;0;160;7;0
12;03;00;0;90;15;0
12;03;15;0;115;20;0
12;03;30;0;115;21;0
12;03;45;0;85;20;0
12;04;00;0;85;20;0
12;04;15;0;80;22;0
12;04;30;0;55;22;0
12;04;45;0;65;19;0
12;05;00;0;65;21;0
12;05;15;0;60;21;0
12;05;30;0;85;20;0
12;05;45;0;80;19;0
12;06;00;0;45;7;0
12;06;15;0;55;8;0
12;06;30;0;55;8;0
12;06;45;0;70;27;0
12;07;00;0;95;26;0
12;07;15;0;75;11;0
12;07;30;0;60;11;0
12;07;45;0;65;12;0
12;08;00;0;65;10;0
12;08;15;0;95;11;0
12;08;30;0;350;13;0
12;08;45;0;180;20;0
12;09;00;0;160;21;0
12;09;15;0;150;21;0
12;09;30;10;160;63;0
12;09;45;20;105;40;0
12;10;00;41;80;23;0
12;10;15;39;80;24;0
12;10;30;60;45;24;0
12;10;45;90;45;23;0
12;11;00;115;9.999999999;24;0
12;11;15;140;10;24;10
12;11;30;160;0;17;0
12;11;45;131;10;10;10
12;12;00;104;5;8;0
12;12;15;76;35;9;0
12;12;30;104;0;7;0
12;12;45;70;180;8;0
12;13;00;81;360;8;0
12;13;15;89;80;7;0
12;13;30;84;380;47;0
12;13;45;47;90;29;0
12;14;00;59;125;36;0
12;14;15;60;460;27;0
12;14;30;51;480;9;0
12;14;45;49;190;18;0
12;15;00;31;180;24;0
12;15;15;39;150;25;0
12;15;30;30;125;23;0
12;15;45;9;105;25;0
12;16;00;22;190;45;0
12;16;15;0;160;45;0
12;16;30;0;160;38;0
12;16;45;0;170;22;0
12;17;00;0;165;37;0
12;17;15;0;265;39;0
12;17;30;0;170;25;0
12;17;45;0;180;18;0
12;18;00;0;260;16;0
12;18;15;0;210;19;0
12;18;30;0;145;20;0
12;18;45;0;175;21;0
12;19;00;0;180;21;0
12;19;15;0;140;19;0
12;19;30;0;140;21;0
12;19;45;0;170;21;0
12;20;00;0;150;20;0
12;20;15;0;180;21;0
12;20;30;0;215;21;0
12;20;45;0;185;20;0
12;21;00;0;180;8;0
12;21;15;0;190;8;0
12;21;30;0;175;7;0
12;21;45;0;190;8;0
12;22;00;0;205;9;0
12;22;15;0;185;7;0
12;22;30;0;180;8;0
12;22;45;0;185;7;0
12;23;00;0;190;9;0
12;23;15;0;300;25;0
12;23;30;0;220;13;0
12;23;45;0;255;22;0
13;00;00;0;235;21;0
13;00;15;0;190;22;0
13;00;30;0;150;21;0
13;00;45;0;140;21;0
13;01;00;0;120;20;0
13;01;15;0;120;22;0
13;01;30;0;110;20;0
13;01;45;0;100;21;0
13;02;00;0;105;22;0
13;02;15;0;85;19;0
13;02;30;0;60;9;0
13;02;45;0;75;9;0
13;03;00;0;60;6;0
13;03;15;0;50;9;0
13;03;30;0;60;8;0
13;03;45;0;45;7;0
13;04;00;0;50;8;0
13;04;15;0;75;7;0
13;04;30;0;60;8;0
13;04;45;0;265;9;0
13;05;00;0;135;6;0
13;05;15;0;100;21;0
13;05;30;0;105;22;0
13;05;45;0;110;19;0
13;06;00;0;75;21;0
13;06;15;0;80;19;0
13;06;30;0;120;48;0
13;06;45;0;70;33;0
13;07;00;0;60;23;0
13;07;15;0;80;22;0
13;07;30;0;65;20;0
13;07;45;0;70;10;0
13;08;00;0;110;9;0
13;08;15;0;120;9;0
13;08;30;0;310;14;0
13;08;45;0;180;53;0
13;09;00;14;130;38;0
13;09;15;61;80;26;0
13;09;30;75;80;22;0
13;09;45;30;65;25;0
13;10;00;48;50;24;0
13;10;15;107;50;38;0
13;10;30;160;10;25;10
13;10;45;44;50;23;0
13;11;00;41;75;25;0
13;11;15;95;120;26;0
13;11;30;610;75;24;10
13;11;45;984;115;25;10
13;12;00;445;415;23;0
13;12;15;160;280;22;10
13;12;30;56;330;20;0
13;12;45;9;425;21;0
13;13;00;10;400;20;0
13;13;15;80;180;21;0
13;13;30;841;50;43;0
13;13;45;1399;45;49;10
13;14;00;80;125;27;0
13;14;15;0;130;20;0
13;14;30;0;120;12;0
13;14;45;100;230;9;0
13;15;00;131;130;12;0
13;15;15;24;120;10;0
13;15;30;34;110;12;0
13;15;45;22;350;9;0
13;16;00;0;190;10;0
13;16;15;0;180;21;0
13;16;30;0;190;20;0
13;16;45;0;160;21;0
13;17;00;0;130;21;0
13;17;15;0;150;19;0
13;17;30;0;140;21;0
13;17;45;0;95;19;10
13;18;00;0;135;21;0
13;18;15;0;130;21;0
13;18;30;0;130;21;0
13;18;45;0;115;13;0
13;19;00;0;115;7;0
13;19;15;0;220;15;0
13;19;30;0;225;20;0
13;19;45;0;205;22;0
13;20;00;0;205;19;0
13;20;15;0;215;21;0
13;20;30;0;210;20;0
13;20;45;0;225;20;0
13;21;00;0;230;22;0
13;21;15;0;205;19;0
13;21;30;0;210;21;0
13;21;45;0;220;22;0
13;22;00;0;195;19;0
13;22;15;0;180;11;0
13;22;30;0;200;8;0
13;22;45;0;235;8;0
13;23;00;0;265;17;0
13;23;15;0;255;20;0
13;23;30;0;235;21;0
13;23;45;0;220;22;0
14;00;00;0;230;20;0
14;00;15;0;210;21;0
14;00;30;0;195;21;0
14;00;45;0;190;22;0
14;01;00;0;140;20;0
14;01;15;0;130;21;0
14;01;30;0;160;21;0
14;01;45;0;140;20;0
14;02;00;0;130;7;0
14;02;15;0;120;7;0
14;02;30;0;115;8;0
14;02;45;0;115;7;0
14;03;00;0;120;8;0
14;03;15;0;140;7;0
14;03;30;0;95;9;0
14;03;45;0;125;8;0
14;04;00;0;160;11;0
14;04;15;0;140;21;0
14;04;30;0;140;21;0
14;04;45;0;150;22;0
14;05;00;0;110;20;0
14;05;15;0;80;20;0
14;05;30;0;100;24;0
14;05;45;0;135;56;0
14;06;00;0;75;24;0
14;06;15;0;90;26;0
14;06;30;0;75;24;0
14;06;45;0;105;23;0
14;07;00;0;110;25;0
14;07;15;0;110;23;0
14;07;30;0;110;24;0
14;07;45;0;80;22;0
14;08;00;0;75;21;0
14;08;15;0;115;22;0
14;08;30;0;210;21;0
14;08;45;0;145;20;0
14;09;00;0;115;25;0
14;09;15;10;210;50;0
14;09;30;10;110;21;0
14;09;45;9;110;10;0
14;10;00;20;120;11;0
14;10;15;10;190;11;0
14;10;30;9;180;21;0
14;10;45;12;170;24;0
14;11;00;0;150;23;0
14;11;15;20;130;24;0
14;11;30;29;125;26;0
